id,developerId,treatmentAssignment,status,priorExperience,estimatedTimeWithAI,estimatedTimeWithoutAI,createdAt,lastModified,initialImplementationTime,postReviewImplementationTime,estimatedTimeOtherTreatment,perceivedEffort,isPanelDeveloper
dfb2bbc1-5564-41d6-a868-5b562a5bff5f,5,AI-disallowed,ditched,4.0,200.0,320.0,2025-11-10,2025-11-20,,,,,False
f6142a90-aefc-4321-8517-4b6d88e83dac,2,AI-disallowed,complete,3.0,210.0,360.0,2025-11-10,2025-11-12,460.0,50.0,400.0,3.0,False
72eab1b8-18df-4c77-914e-8dd90ab5d497,9,AI-disallowed,incomplete,1.0,180.0,210.0,2025-11-10,2025-12-01,,,,,False
e2ba80b4-5a69-4ae1-87bf-840801c33b67,14,AI-allowed,complete,1.0,150.0,150.0,2025-11-10,2025-11-15,50.0,10.0,60.0,2.0,False
a8747abc-9df6-4a2a-8779-d65d3f44f5ec,16,AI-allowed,incomplete,1.0,30.0,40.0,2025-11-10,2025-11-10,,,,,False
7f89846e-e554-4dd9-8718-e321855c0e09,16,AI-allowed,complete,1.0,20.0,30.0,2025-11-10,2025-11-18,110.0,5.0,90.0,4.0,False
9de563e0-e561-4383-a422-6750464eb66d,16,AI-allowed,complete,1.0,15.0,25.0,2025-11-10,2025-11-17,15.0,0.0,25.0,1.0,False
e0c5bd4e-9b0d-43c4-93fd-7f6b95daa9e0,9,AI-allowed,incomplete,1.0,210.0,210.0,2025-11-10,2025-12-01,,,,,False
d58d787c-0e61-4bac-8321-981a62a9a69c,45,AI-allowed,complete,1.0,360.0,420.0,2025-11-11,2025-11-28,158.0,8.0,200.0,3.0,False
ea393e96-4e70-4140-a3f1-7d63d0630713,5,AI-allowed,complete,4.0,70.0,100.0,2025-11-11,2025-11-20,206.0,0.0,300.0,2.0,False
2d85fae7-45c5-42d7-bbbf-2ba037583a3f,32,AI-allowed,complete,5.0,10.0,15.0,2025-11-11,2025-12-12,203.0,15.0,190.0,4.0,False
c205c6cf-3c4b-4664-84fe-bb9c4988a30f,34,AI-disallowed,complete,5.0,120.0,120.0,2025-11-11,2025-11-11,60.0,0.0,0.0,3.0,False
55c158cb-78e6-4af5-8573-fcff74b82fa6,8,AI-allowed,complete,1.0,200.0,300.0,2025-11-11,2025-11-25,40.0,20.0,80.0,2.0,False
5f9b961a-9eed-4523-bcdb-94b8b804a8f6,30,AI-allowed,ditched,1.0,120.0,200.0,2025-11-11,2025-12-09,105.0,,260.0,3.0,False
12c27f8c-c5a5-4815-8408-ab90f6c4636f,34,AI-allowed,complete,4.0,30.0,30.0,2025-11-12,2025-11-12,30.0,0.0,35.0,3.0,False
23c15b4c-2261-418a-846e-ea131e52ac92,33,AI-allowed,complete,1.0,20.0,15.0,2025-11-12,2025-11-12,60.0,0.0,30.0,4.0,False
f35abf7f-ca43-4188-940d-69b5a5b6153a,25,AI-disallowed,complete,4.0,150.0,180.0,2025-11-12,2025-11-12,135.0,0.0,115.0,4.0,False
22594241-2839-4504-bf15-6ed876f0ccda,25,AI-allowed,complete,4.0,50.0,60.0,2025-11-12,2025-11-12,55.0,8.0,65.0,3.0,False
82d2581c-07e9-4995-b3ed-4695ab65acca,55,AI-disallowed,incomplete,4.0,20.0,20.0,2025-11-12,2025-11-17,39.0,10.0,,,False
6a9a9ca7-fec0-444d-8500-cabffca13494,2,AI-disallowed,complete,3.0,180.0,240.0,2025-11-12,2025-11-12,30.0,0.0,30.0,1.0,False
5dc4e815-2530-4abd-bff6-f93739c7db91,2,AI-disallowed,complete,3.0,150.0,240.0,2025-11-12,2025-11-16,330.0,30.0,250.0,3.0,False
9afc3299-ef18-4f7d-8a6a-28ba80c8fffe,5,AI-disallowed,ditched,4.0,140.0,200.0,2025-11-12,2025-11-30,,,,,False
a7fdeb3a-a67a-43f0-8338-83739709c1bb,5,AI-allowed,complete,4.0,150.0,200.0,2025-11-12,2025-11-30,166.0,0.0,220.0,2.0,False
e296f684-ae02-41a2-afcb-9112cbea5a3a,20,AI-allowed,complete,2.0,180.0,144.0,2025-11-12,2025-11-13,60.0,30.0,80.0,2.0,False
f502a0fe-10a4-403f-ae5b-90af47ab2ca7,18,AI-disallowed,incomplete,3.0,60.0,60.0,2025-11-12,2025-11-12,,,,,False
bc4eeb33-2493-4ad4-8fa9-f13bc88d705f,13,AI-disallowed,complete,4.0,2.0,5.0,2025-11-13,2026-02-15,8.0,1.0,1.0,2.0,False
f0800425-d7e6-4eb5-b6c3-dd620c85544e,13,AI-disallowed,complete,4.0,1.0,4.0,2025-11-13,2025-11-13,64.0,5.0,1.0,3.0,False
d837e67a-dc80-4f0d-8da7-f373190290ab,13,AI-allowed,complete,5.0,1.0,5.0,2025-11-13,2025-11-13,3.0,0.0,5.0,1.0,False
e3157de1-10ba-4952-8813-cb9e2cfbcc06,20,AI-allowed,incomplete,1.0,240.0,300.0,2025-11-13,2025-11-13,,,,,False
0be90bd2-10a7-4a7a-a9af-ae21c91de4c4,20,AI-disallowed,incomplete,1.0,300.0,360.0,2025-11-13,2025-11-13,,,,,False
49ce3932-8251-4910-9f24-27dece9bae61,55,AI-allowed,incomplete,3.0,120.0,150.0,2025-11-13,2025-11-13,48.0,,,,False
3ff252e0-3262-4657-bb40-bb7f0b90b2b0,57,AI-allowed,complete,2.0,60.0,30.0,2025-11-13,2025-11-24,133.0,0.0,30.0,2.0,False
695e87b0-455c-43c4-a9f7-28d2986821be,36,AI-disallowed,complete,1.0,30.0,60.0,2025-11-13,2025-11-13,54.0,0.0,20.0,3.0,False
6018d138-abca-4487-ac70-b065ff7ca0e7,44,AI-allowed,complete,3.0,80.0,150.0,2025-11-13,2025-12-17,142.0,54.0,180.0,5.0,False
f6a2593e-393b-4870-a9f2-d09accc4c557,44,AI-allowed,incomplete,3.0,60.0,90.0,2025-11-13,2025-11-14,180.0,,150.0,4.0,False
a534216e-168b-4269-ab26-feb4c10cc256,9,AI-allowed,complete,2.0,260.0,240.0,2025-11-13,2025-11-28,305.0,0.0,240.0,3.0,False
fdc88e05-79df-4d19-9912-87ddaee9d6fb,13,AI-allowed,complete,4.0,55.0,120.0,2025-11-13,2025-11-14,25.0,0.0,70.0,3.0,False
35875b07-1dec-4c54-a67d-d8ab881dca51,13,AI-disallowed,complete,4.0,3.0,10.0,2025-11-14,2026-02-16,30.0,20.0,1.0,4.0,False
139355b5-4a11-41a9-803a-7bd6db1b913a,33,AI-disallowed,complete,3.0,12.0,15.0,2025-11-14,2025-11-14,17.0,0.0,25.0,1.0,False
f8ddb577-f058-421b-be20-7b570883fb6f,25,AI-allowed,complete,1.0,110.0,120.0,2025-11-14,2025-11-14,110.0,0.0,110.0,5.0,False
9225c79c-6ef3-4c69-8066-ea5b088b627e,5,AI-allowed,complete,4.0,100.0,200.0,2025-11-14,2025-11-21,257.0,0.0,400.0,2.0,False
1d6c8d1b-c786-4b18-9a71-52190fc80695,25,AI-disallowed,complete,4.0,55.0,60.0,2025-11-14,2025-11-14,85.0,20.0,95.0,3.0,False
1bb04aef-8892-407c-adad-1443b9902806,56,AI-disallowed,complete,5.0,30.0,30.0,2025-11-14,2025-11-14,9.0,0.0,10.0,1.0,False
057c2776-be70-42c0-a35c-10048b629500,9,AI-disallowed,complete,3.0,150.0,150.0,2025-11-14,2026-02-03,160.0,0.0,210.0,4.0,False
c044f4d0-860f-41da-bb78-840ca0b1b930,36,AI-allowed,complete,4.0,90.0,180.0,2025-11-14,2025-11-20,107.0,0.0,300.0,2.0,False
8914141f-27d9-4219-a9e1-a6c91e27575f,20,AI-disallowed,complete,4.0,120.0,150.0,2025-11-14,2025-11-17,36.0,10.0,30.0,2.0,False
3d9290b4-9c07-482b-bb82-d7ee2aa4687d,20,AI-allowed,complete,3.0,240.0,300.0,2025-11-14,2025-11-27,8.0,0.0,15.0,2.0,False
627f0c77-4e03-47da-b1e1-416cb76f8469,9,AI-allowed,complete,1.0,180.0,200.0,2025-11-14,2025-12-17,180.0,20.0,240.0,4.0,False
290c604c-4038-40e5-8b31-5d28f081ddb8,18,AI-allowed,complete,3.0,60.0,60.0,2025-11-14,2025-11-15,15.0,45.0,45.0,3.0,False
5da79343-d990-4919-bc84-11eaf912bafc,13,AI-disallowed,complete,4.0,30.0,75.0,2025-11-15,2025-12-06,16.0,7.0,14.0,3.0,False
f87a7607-f459-4ef4-bb5f-15a60bf05862,25,AI-allowed,complete,1.0,100.0,120.0,2025-11-15,2025-11-15,85.0,8.0,115.0,4.0,False
3c4b00ee-4999-44be-83ff-c4083e749438,56,AI-disallowed,complete,3.0,180.0,240.0,2025-11-15,2026-01-04,122.0,11.0,75.0,3.0,False
0ccdaa82-b892-45a0-969d-35b81c68a02c,5,AI-allowed,complete,4.0,90.0,120.0,2025-11-15,2025-11-16,130.0,0.0,240.0,2.0,False
e2dd7d41-2140-411c-a566-39d43a3e6c41,56,AI-allowed,complete,2.0,60.0,90.0,2025-11-15,2025-12-26,51.0,20.0,100.0,3.0,False
e8d57f64-d5e6-4436-a0db-718c738750f4,56,AI-disallowed,cheating,4.0,15.0,15.0,2025-11-15,2025-11-15,67.0,7.0,55.0,3.0,False
45555bba-ee41-4aaf-867f-834f6dc528fa,25,AI-disallowed,complete,3.0,15.0,20.0,2025-11-15,2025-11-15,30.0,0.0,20.0,3.0,False
98433b2c-390d-45ad-ba31-24122298ce18,25,AI-disallowed,complete,4.0,15.0,15.0,2025-11-15,2025-11-15,15.0,0.0,15.0,2.0,False
eb372929-ff4a-44af-a8ee-f0cd01c501c5,25,AI-allowed,complete,4.0,180.0,150.0,2025-11-15,2025-11-15,75.0,0.0,120.0,3.0,False
0f4619c9-769c-4241-ad14-fd2d08047247,8,AI-disallowed,complete,1.0,60.0,90.0,2025-11-15,2025-11-25,77.0,0.0,50.0,2.0,False
f842944c-881e-419a-a350-7b88ce182e2a,18,AI-allowed,complete,5.0,20.0,20.0,2025-11-15,2025-11-15,45.0,0.0,45.0,2.0,False
c89afd92-7d48-4509-9c3b-bff95ec36e7c,57,AI-allowed,complete,1.0,60.0,15.0,2025-11-15,2025-11-24,310.0,0.0,160.0,3.0,False
4a5946d8-6d17-41e7-b25e-bc265c88da5d,18,AI-allowed,complete,3.0,120.0,120.0,2025-11-15,2025-12-21,23.0,0.0,60.0,2.0,False
45ebc7ab-22be-4aff-a79b-b4e3d6101fe5,51,AI-allowed,complete,4.0,20.0,30.0,2025-11-16,2025-11-16,30.0,0.0,30.0,1.0,False
25ecc9f8-74a7-48c9-8d0f-754e564f99bb,42,AI-allowed,ditched,2.0,900.0,1020.0,2025-11-16,2026-01-03,378.0,227.0,750.0,4.0,False
ca89e0a1-3e28-4efc-8bec-84712292e7b1,57,AI-allowed,complete,3.0,30.0,20.0,2025-11-16,2025-11-24,231.0,0.0,120.0,3.0,False
2af6e30f-d068-474b-b076-66790e7df9d6,2,AI-allowed,complete,4.0,120.0,300.0,2025-11-16,2025-11-16,330.0,10.0,600.0,4.0,False
1c538fbc-c9aa-4d89-ab38-de7a62c8dbe7,9,AI-allowed,incomplete,1.0,300.0,300.0,2025-11-16,2025-12-03,,,,,False
0b45bd82-0836-4356-815a-df8a99afcd25,4,AI-disallowed,complete,5.0,45.0,45.0,2025-11-16,2025-11-16,45.0,0.0,45.0,2.0,False
30e17961-c39e-4c14-b259-b1e13bf9917e,32,AI-disallowed,complete,4.0,10.0,15.0,2025-11-16,2025-11-16,23.0,1.0,15.0,2.0,False
84689e04-4491-41a8-80ed-393912993fcd,24,AI-allowed,complete,4.0,840.0,840.0,2025-11-16,2025-11-22,964.0,0.0,994.0,3.0,False
b4db5f5d-6514-4072-9b46-de7704d21c2d,25,AI-disallowed,complete,4.0,10.0,10.0,2025-11-16,2025-11-17,22.0,0.0,20.0,3.0,False
4b8d096d-29b9-49e6-ab9b-cc3b81b2fab2,9,AI-disallowed,incomplete,1.0,240.0,240.0,2025-11-16,2025-12-01,,,,,False
38527890-ee6e-4284-831f-99f72730c094,2,AI-disallowed,complete,4.0,360.0,600.0,2025-11-16,2025-11-19,640.0,20.0,360.0,4.0,False
a78fd005-287e-4bdf-be64-e00b6148502b,51,AI-allowed,complete,5.0,15.0,15.0,2025-11-16,2025-11-16,20.0,0.0,20.0,1.0,False
9a2b4ddf-7ca4-4b4f-a6e3-564caeace21c,57,AI-disallowed,complete,2.0,20.0,10.0,2025-11-16,2025-11-24,37.0,0.0,25.0,2.0,False
6b6d72f0-2f0b-49b9-a423-bd7e20f6f0f8,57,AI-allowed,complete,2.0,10.0,10.0,2025-11-16,2025-11-24,39.0,0.0,30.0,2.0,False
8cf80990-2511-4d35-ab4e-9983f46d1ae6,5,AI-allowed,complete,2.0,120.0,300.0,2025-11-17,2025-12-01,236.0,0.0,300.0,3.0,False
dc9c5c80-6d71-4ff5-982c-76ff9ac0fd1a,57,AI-disallowed,ditched,3.0,90.0,120.0,2025-11-17,2025-11-17,,,,,False
26f79285-543e-4e3c-ab82-a758c0d7db02,57,AI-allowed,complete,2.0,30.0,90.0,2025-11-17,2025-11-24,65.0,0.0,90.0,3.0,False
1498a417-9cc0-4cdd-be99-0d7e472dceb6,57,AI-disallowed,complete,2.0,10.0,5.0,2025-11-17,2025-11-24,26.0,0.0,15.0,1.0,False
74cd1052-4cd8-4377-97cb-ac1ed9006baf,57,AI-allowed,complete,3.0,30.0,20.0,2025-11-17,2025-11-24,278.0,0.0,200.0,4.0,False
0eb239e7-4456-4f78-8ceb-9674eb6c6564,25,AI-allowed,complete,4.0,100.0,120.0,2025-11-17,2025-11-17,65.0,0.0,85.0,3.0,False
3663e718-4f3b-4a96-9fdd-765c05b69670,56,AI-disallowed,complete,3.0,40.0,45.0,2025-11-17,2025-11-17,87.0,9.0,60.0,2.0,False
24996df0-d910-4ba9-9d70-5c43fe336b2b,20,AI-allowed,incomplete,3.0,240.0,300.0,2025-11-17,2025-11-17,,,,,False
ca3ac6d0-3c79-491c-85f7-4e51784f2c72,25,AI-disallowed,complete,4.0,50.0,60.0,2025-11-17,2025-11-18,110.0,31.0,110.0,5.0,False
80f8ce88-11c4-42d5-aec6-da108d17502a,25,AI-allowed,complete,3.0,120.0,160.0,2025-11-17,2025-11-18,180.0,0.0,200.0,5.0,False
3b9f9047-caf3-4d0d-8f76-3bafdd06b6ff,25,AI-disallowed,complete,3.0,180.0,220.0,2025-11-17,2025-11-19,220.0,0.0,170.0,4.0,False
9cd92bfd-2ad2-45b5-bc3a-9927a063b802,50,AI-disallowed,complete,1.0,320.0,360.0,2025-11-17,2025-11-28,508.0,60.0,420.0,4.0,False
11abb852-c35f-4edf-81bc-c45816ae0de7,55,AI-allowed,incomplete,4.0,10.0,15.0,2025-11-17,2025-11-17,12.0,,,,False
ece1a603-b18a-4447-941e-699b77463ef9,55,AI-allowed,incomplete,4.0,10.0,15.0,2025-11-17,2025-11-17,36.0,,,,False
4b434591-d156-484d-916a-0c1c9f24d02e,55,AI-disallowed,incomplete,4.0,10.0,15.0,2025-11-17,2025-11-17,10.0,,,,False
1d233df9-3ae5-4f94-9c0e-1b0c993b1a46,55,AI-disallowed,incomplete,4.0,10.0,15.0,2025-11-17,2025-11-17,8.0,,,,False
ec6de1d0-2107-4a94-ac33-0546854c677d,10,AI-allowed,complete,4.0,2.0,5.0,2025-11-18,2025-11-27,7.0,28.0,35.0,1.0,False
3f72cc36-7f8d-4a03-9c29-e4d2337c4fa9,53,AI-allowed,complete,4.0,90.0,90.0,2025-11-18,2025-11-20,120.0,0.0,120.0,2.0,False
26c40d8f-5d59-40f7-a750-ff6730ea537e,49,AI-allowed,complete,5.0,120.0,120.0,2025-11-18,2026-01-01,260.0,60.0,320.0,2.0,False
57d6c0e3-3989-4bb9-8306-e485fbbd3370,57,AI-allowed,complete,1.0,60.0,120.0,2025-11-18,2025-11-24,581.0,0.0,300.0,4.0,False
1280d70b-14f0-4781-bcdd-1273e2de25fb,20,AI-disallowed,complete,3.0,120.0,180.0,2025-11-18,2025-11-24,32.0,10.0,20.0,2.0,False
4d42d004-27d8-4193-ae73-88c559c03b40,25,AI-disallowed,complete,4.0,60.0,90.0,2025-11-18,2025-11-18,60.0,0.0,50.0,3.0,False
4e2d2afb-ed68-45c9-8a9a-c9728dbf1567,32,AI-allowed,complete,4.0,3.0,5.0,2025-11-18,2025-11-18,23.0,0.0,20.0,2.0,False
fa72bce1-97c5-4e95-bf45-2e34163d5dc8,32,AI-disallowed,complete,5.0,15.0,18.0,2025-11-18,2026-01-05,60.0,0.0,50.0,4.0,False
b4c46170-c0ae-4c27-9f16-beb57e878c10,52,AI-allowed,incomplete,2.0,180.0,300.0,2025-11-19,2025-11-19,,,,,False
df159bda-46cc-4d03-98c0-e570dc15c012,20,AI-disallowed,incomplete,4.0,180.0,240.0,2025-11-19,2025-11-19,,,,,False
9c00d008-4c4c-4013-94f7-5829c7fc9b89,20,AI-disallowed,complete,4.0,120.0,180.0,2025-11-19,2025-11-19,30.0,0.0,20.0,2.0,False
d24b95f9-24cc-404a-a07a-d8e7e2e8c3d3,2,AI-allowed,complete,4.0,150.0,240.0,2025-11-19,2025-11-20,185.0,25.0,300.0,3.0,False
4f5d27b9-825e-4861-8e4e-e1b8c7a90899,51,AI-allowed,complete,1.0,120.0,240.0,2025-11-19,2025-11-21,162.0,0.0,140.0,4.0,False
6427a326-17ee-4eec-9f27-78c073a7871d,25,AI-disallowed,complete,4.0,20.0,20.0,2025-11-19,2025-11-21,28.0,7.0,35.0,3.0,False
9b1168c7-bcc6-4a32-87b4-6692b02ff0e6,49,AI-disallowed,complete,5.0,60.0,60.0,2025-11-20,2025-12-12,199.0,42.0,199.0,2.0,False
dd99fef4-a26c-4be7-8d00-c953a70b33da,17,AI-allowed,complete,3.0,60.0,60.0,2025-11-20,2025-11-26,16.0,0.0,16.0,2.0,False
f392584d-7d59-4714-a09d-b516d95cb8dd,25,AI-allowed,complete,4.0,40.0,40.0,2025-11-20,2025-11-20,44.0,0.0,44.0,3.0,False
1d4fd87a-9d75-48c6-9c29-4ed8148663f1,17,AI-allowed,complete,1.0,180.0,180.0,2025-11-20,2025-11-26,317.0,0.0,317.0,4.0,False
3db34ad9-7b06-48ea-9cda-5e37d31ed8a4,25,AI-disallowed,complete,4.0,40.0,60.0,2025-11-20,2025-11-21,215.0,0.0,180.0,5.0,False
0894979d-fee4-463d-92da-b3adc52fb127,36,AI-allowed,complete,2.0,120.0,240.0,2025-11-20,2025-11-23,185.0,0.0,480.0,4.0,False
2ed4287b-8655-454a-9d3b-a5e9320662d9,2,AI-allowed,complete,2.0,240.0,500.0,2025-11-20,2025-11-24,1080.0,120.0,2100.0,5.0,False
d6d48ecb-6eba-4131-b811-93a51a53dc3b,44,AI-allowed,complete,3.0,200.0,300.0,2025-11-21,2025-11-25,216.0,26.0,250.0,2.0,False
fe18da16-d6b0-4e97-bd0b-d8a8afb3e275,20,AI-disallowed,complete,3.0,240.0,360.0,2025-11-21,2025-12-01,140.0,30.0,100.0,3.0,False
860cb54f-f128-43b3-84ec-c09657831966,33,AI-allowed,complete,1.0,20.0,30.0,2025-11-21,2025-11-21,21.0,0.0,40.0,2.0,False
e5c00e7d-5fda-459f-a311-1e20f6bd9545,25,AI-disallowed,complete,4.0,60.0,90.0,2025-11-21,2025-11-22,117.0,0.0,100.0,5.0,False
6f3e5ec9-ad65-4927-8bc0-6a768b4c5c78,25,AI-disallowed,complete,3.0,90.0,120.0,2025-11-21,2025-11-21,125.0,0.0,110.0,4.0,False
72b3889c-2e60-4f9f-85f9-6bdaed334327,21,AI-disallowed,complete,4.0,30.0,60.0,2025-11-21,2025-11-22,10.0,0.0,15.0,1.0,False
d7c0f11f-4aba-4cee-acd2-e62f6c244102,48,AI-allowed,incomplete,4.0,60.0,60.0,2025-11-21,2025-11-21,,,,,False
e207f6c9-372f-4e4c-965a-460857356051,21,AI-allowed,complete,4.0,15.0,30.0,2025-11-21,2025-11-22,30.0,3.0,20.0,2.0,False
483b1104-6ce3-4518-a687-ba7e7e9adfdd,7,AI-allowed,incomplete,2.0,120.0,180.0,2025-11-21,2025-11-23,186.0,,180.0,3.0,False
6f4b4a27-54be-424d-bb03-3996fddf3251,42,AI-allowed,complete,3.0,200.0,350.0,2025-11-21,2025-11-29,334.0,102.0,500.0,3.0,False
e39c9ab6-12e2-44f8-b11e-4660518901ae,25,AI-allowed,complete,1.0,800.0,900.0,2025-11-22,2026-01-31,465.0,0.0,700.0,4.0,False
5ba158a3-bdb6-4b42-bbd1-a502a7afb33f,25,AI-disallowed,complete,1.0,180.0,220.0,2025-11-22,2025-12-01,183.0,0.0,160.0,5.0,False
2b00501e-997f-4508-aa1b-3d0388026a2d,44,AI-allowed,complete,5.0,30.0,60.0,2025-11-22,2025-12-17,54.0,63.0,35.0,3.0,False
e7857032-9143-4fac-97f5-f172b55d2403,44,AI-allowed,incomplete,3.0,150.0,180.0,2025-11-22,2026-01-07,51.0,,,3.0,False
dcc4a248-37ab-4290-b2ad-0f9033a1024f,18,AI-allowed,complete,3.0,60.0,120.0,2025-11-22,2025-12-11,150.0,100.0,1000.0,4.0,False
87441ca3-0c0e-4c84-850a-82928b156e01,21,AI-allowed,complete,4.0,15.0,15.0,2025-11-22,2025-11-23,5.0,0.0,5.0,1.0,False
c0399f45-3086-4d29-886f-dd0a18a063fb,57,AI-allowed,complete,2.0,20.0,10.0,2025-11-22,2025-11-24,29.0,0.0,35.0,2.0,False
2274bd9a-59c0-4658-bcff-7ca48e9e41b4,24,AI-disallowed,complete,4.0,1140.0,1200.0,2025-11-22,2025-11-26,1227.0,0.0,1104.0,4.0,False
db88556e-6611-41cf-9792-62ef062a1631,1,AI-allowed,complete,5.0,30.0,30.0,2025-11-22,2025-11-22,11.0,0.0,10.0,1.0,False
4b8eb474-da6e-4077-955c-5764e66863a7,24,AI-disallowed,complete,3.0,960.0,1080.0,2025-11-22,2025-11-29,975.0,0.0,945.0,3.0,False
70bb8ed3-f079-466f-ae35-f7b367c98ae3,5,AI-allowed,complete,4.0,45.0,80.0,2025-11-23,2025-11-23,99.0,0.0,130.0,2.0,False
ab5851b4-32f6-42fe-b677-540b0f212e6f,5,AI-allowed,complete,4.0,60.0,80.0,2025-11-23,2025-11-24,130.0,0.0,200.0,2.0,False
bfd1f71d-3c80-4250-a3b7-a3218ad0f334,25,AI-allowed,complete,1.0,240.0,300.0,2025-11-23,2025-11-23,181.0,0.0,260.0,4.0,False
6bc2ed13-a681-4528-9bba-4cc70a8f9bb5,57,AI-disallowed,complete,1.0,30.0,15.0,2025-11-23,2025-11-25,21.0,0.0,40.0,1.0,False
c4a85fa1-125d-4cf9-b79f-9fbd23e0c1be,32,AI-allowed,incomplete,3.0,10.0,10.0,2025-11-23,2025-11-23,,,,,False
bd3ba030-b814-4458-8b5d-8faa63284283,32,AI-disallowed,complete,3.0,15.0,20.0,2025-11-23,2025-11-23,22.0,10.0,20.0,2.0,False
c48a14db-3c2a-4996-827e-893fa416437e,57,AI-allowed,complete,1.0,20.0,10.0,2025-11-23,2025-11-24,9.0,0.0,5.0,1.0,False
48366034-7663-4af8-b4e6-0b99871a7f12,57,AI-disallowed,complete,1.0,40.0,30.0,2025-11-23,2025-11-24,12.0,0.0,20.0,1.0,False
80f1fb1b-d731-4971-8312-f590fe2de5ed,57,AI-disallowed,complete,2.0,60.0,40.0,2025-11-23,2025-11-25,68.0,4.0,80.0,2.0,False
25927f2c-fced-4d58-ae77-ff956df1f269,25,AI-allowed,complete,4.0,15.0,20.0,2025-11-23,2025-11-23,31.0,0.0,35.0,3.0,False
8130e8d1-79b9-48ef-a344-44fe47ba7984,25,AI-allowed,complete,4.0,30.0,45.0,2025-11-23,2025-11-23,55.0,0.0,65.0,3.0,False
30bd1593-ee7e-44b7-8bcf-16992833e0cf,57,AI-allowed,complete,1.0,20.0,10.0,2025-11-23,2025-11-25,35.0,0.0,15.0,2.0,False
ef3ebc8e-99ad-49ea-9edb-073895f31c66,57,AI-allowed,complete,1.0,20.0,20.0,2025-11-23,2025-11-25,21.0,0.0,30.0,2.0,False
c95e460e-f786-49f6-9b21-a35bfecba736,57,AI-disallowed,complete,1.0,40.0,30.0,2025-11-23,2025-11-29,215.0,0.0,160.0,3.0,False
00966f50-0f52-4f45-84ed-fbd6dfa7a19b,57,AI-allowed,complete,1.0,20.0,10.0,2025-11-23,2025-11-25,24.0,0.0,30.0,2.0,False
de58b6b3-e75e-4b03-8a24-c9b192413a81,57,AI-allowed,complete,1.0,40.0,30.0,2025-11-23,2025-11-30,64.0,0.0,30.0,2.0,False
8a2c4a55-66f6-4f9c-88f1-38b48d83320b,57,AI-allowed,incomplete,1.0,60.0,90.0,2025-11-23,2025-11-23,,,,,False
c3ddf2a5-010c-484a-a2de-19d14debe117,57,AI-allowed,complete,1.0,20.0,10.0,2025-11-23,2025-11-25,8.0,0.0,15.0,1.0,False
c365856f-c38b-4b98-901c-e98fa8cee118,57,AI-disallowed,complete,1.0,90.0,60.0,2025-11-23,2026-02-10,138.0,0.0,100.0,3.0,False
78bd8cc7-d831-474d-a0f9-1d908958686a,57,AI-allowed,complete,1.0,10.0,10.0,2025-11-23,2025-11-24,8.0,0.0,5.0,1.0,False
9266bd10-958e-47d1-afc6-cbf2ff01adce,57,AI-allowed,complete,1.0,60.0,60.0,2025-11-23,2025-11-24,136.0,0.0,200.0,3.0,False
39f19595-6f47-430e-a236-711c6f25d0eb,1,AI-allowed,complete,3.0,200.0,180.0,2025-11-24,2025-12-06,422.0,47.0,420.0,4.0,False
7e616114-df5c-4b34-b0e7-0d4f95f64bf5,25,AI-disallowed,complete,4.0,15.0,20.0,2025-11-24,2025-11-24,18.0,0.0,15.0,2.0,False
d48fc118-2310-425e-96e8-7ca730682668,25,AI-allowed,complete,4.0,80.0,100.0,2025-11-24,2025-11-24,160.0,0.0,190.0,4.0,False
3702cf2f-3f82-46a8-846e-e026f56cf4a3,2,AI-allowed,complete,3.0,180.0,500.0,2025-11-24,2025-11-30,420.0,60.0,1440.0,4.0,False
0e4f087e-3991-4261-9458-02914a4dd6a8,36,AI-allowed,complete,4.0,15.0,20.0,2025-11-24,2025-11-24,30.0,0.0,50.0,3.0,False
ec92473c-948f-43fe-b4b1-fee97f877f31,9,AI-disallowed,incomplete,1.0,300.0,300.0,2025-11-24,2025-12-02,,,,,False
31c75816-c2af-420e-b920-b8a5438c5ca5,25,AI-disallowed,complete,4.0,35.0,50.0,2025-11-24,2025-11-24,52.0,0.0,35.0,3.0,False
429abc76-2a1f-47fb-8067-30e94aeaf76e,5,AI-allowed,complete,2.0,90.0,140.0,2025-11-24,2025-11-30,290.0,0.0,360.0,2.0,False
6f1b01cc-be7f-4b25-9027-a2d9e4f2bfa8,42,AI-disallowed,complete,1.0,480.0,720.0,2025-11-24,2025-12-31,800.0,180.0,750.0,4.0,False
d4a0b074-a34f-41e8-a445-6957f67b1a02,57,AI-allowed,complete,1.0,20.0,10.0,2025-11-25,2025-11-30,90.0,0.0,45.0,2.0,False
53d432f4-1f25-4f40-a9f4-95455abbb947,57,AI-allowed,complete,1.0,25.0,15.0,2025-11-25,2025-11-28,51.0,0.0,35.0,1.0,False
6d80cf44-caa3-48ba-9d1b-035af2c9c326,20,AI-disallowed,complete,3.0,120.0,150.0,2025-11-25,2025-11-25,12.0,0.0,10.0,1.0,False
62f06368-e7da-4c0e-bd45-b2dd63828619,1,AI-allowed,complete,5.0,30.0,30.0,2025-11-25,2025-12-03,426.0,5.0,441.0,3.0,False
5f135a0d-3dc0-4bcb-ba74-6d5802cbd0b9,25,AI-allowed,complete,4.0,150.0,180.0,2025-11-25,2025-11-29,105.0,0.0,125.0,3.0,False
db51540b-651e-45f5-8b0c-dbbe0f2985be,25,AI-allowed,complete,4.0,150.0,180.0,2025-11-25,2025-11-25,130.0,0.0,170.0,3.0,False
